method,intra_cor,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49,training_time
PFI,0.85,-0.02292444776828262,0.0,0.019791776707879905,0.0,-0.017101519496090845,1.0,0.09114916849426535,0.0,0.1562814404486481,1.0,0.2603080746301991,0.0,0.043668815232603464,0.0,0.16965439895801993,0.0,0.08739174325160093,0.0,0.10188849117485432,0.0,0.2752983171689749,1.0,0.11713765364111595,1.0,-0.021038156923250284,0.0,0.1090466329610571,0.0,-0.0287168819544128,0.0,-0.0022871496286747117,0.0,0.09155561700418247,0.0,0.22385209366959913,0.0,-0.020529938185180896,0.0,-0.046698309884288136,0.0,-0.06786614644165923,0.0,-0.011961407579054395,0.0,0.01998806073057935,1.0,0.06442919544211279,0.0,0.015514455317138243,0.0,-0.011736579047489926,0.0,0.012883888920594444,0.0,0.43843191130731185,1.0,-0.016140283879860107,1.0,3.001872436542371,0.0,-0.47343226349141787,0.0,0.1009700459346341,1.0,-0.4310294806806212,0.0,0.5323806078699853,1.0,0.07640916337075154,0.0,0.5794132963045229,1.0,0.1293914710576054,0.0,0.1857317576281723,0.0,-0.003519885343028051,1.0,-0.06183079537402847,0.0,0.06272503057670775,0.0,0.08217608540108401,1.0,-0.21294990278500592,0.0,0.11252805301416302,0.0,0.01115243692366974,0.0,-0.0063782336463127365,0.0,0.1567151323982081,0.0,0.09962973803843767,0.0,0.0037769399435028106,0.0,-0.021994512270048006,0.0,23.42147946357727
LOCO-W,0.0,-16.046330547781256,0.0,62.34256008429898,0.0,73.46711178280059,1.0,-3.3596556604231838,0.0,2.720690839082356,1.0,-2.1844140397901404,0.0,-11.545482201330422,0.0,5.793858039899495,0.0,2.312336642412519,0.0,-66.86964928427237,0.0,5.770156500428971,1.0,-32.61455765037286,1.0,-2.2681935184778137,0.0,-58.06636178289271,0.0,8.879134373994575,0.0,-0.8831892319020689,0.0,6.28869489648744,0.0,0.5961072667288888,0.0,9.052626753259377,0.0,3.908752885993938,0.0,-19.91288041074373,0.0,6.036362541910573,0.0,-5.594005238840484,1.0,-3.7842519093961897,0.0,7.893863956828739,0.0,6.7384920411190485,0.0,14.392517375746458,0.0,-9.280776820329455,1.0,-4.926133199205337,1.0,8.874190102781073,0.0,3.5184191669552396,0.0,-11.577790894015314,1.0,8.167875887845273,0.0,-0.3025737014756534,1.0,8.084628503932437,0.0,13.082248353240832,1.0,3.8749669711149215,0.0,-1.232265738603328,0.0,-0.6847252140109797,1.0,-1.7600478047113024,0.0,15.816871860984621,0.0,128.6264258876287,1.0,50.94237537704351,0.0,-8.885003258296939,0.0,13.547194726651291,0.0,-12.745486882364997,0.0,-60.214891633645614,0.0,3.2338157484784738,0.0,-2.5133875811498694,0.0,1.7594750075165573,0.0,1202.688509464264
LOCO-W,0.15,-15.255713247869416,0.0,37.37214495099886,0.0,-24.487437836196957,1.0,25.28725726729029,0.0,0.9513441021020118,1.0,107.67435417611878,0.0,19.270195450037463,0.0,18.59124226873105,0.0,1.5245079187411072,0.0,-15.24878633826541,0.0,17.75587087842807,1.0,-15.44709505200278,1.0,-37.16862717317579,0.0,-18.519793388349335,0.0,-38.05946568850816,0.0,-62.86558327091777,0.0,1.6113715104276198,0.0,15.794856411984878,0.0,44.86219256861724,0.0,-15.806419059746919,0.0,52.38251017176185,0.0,9.979334020316857,0.0,35.83784441216777,1.0,16.29246908188257,0.0,-10.864084942316417,0.0,38.14184228845646,0.0,46.68818179002888,0.0,-4.33851827053338,1.0,-3.6253713171895163,1.0,2.9498503404776475,0.0,69.59608585613928,0.0,54.32193512074558,1.0,12.97919387842505,0.0,-4.8716552569803815,1.0,14.886878187860757,0.0,-24.953715483681115,1.0,42.11797521161492,0.0,-27.479134338565036,0.0,-15.661223153737154,1.0,-28.595374724851236,0.0,-45.079214870621,0.0,13.020621573230338,1.0,14.434045348472324,0.0,-1.3859994232265902,0.0,-7.762278360537482,0.0,66.99886712588241,0.0,120.73748346763794,0.0,-36.078157166747985,0.0,30.03098975375364,0.0,4.927865642877181,0.0,1235.1713988780975
LOCO-W,0.3,-68.08350763218306,0.0,18.1077044987942,0.0,-2.8198222157884274,1.0,10.266123331836223,0.0,-1.9925561916610801,1.0,27.80258633126579,0.0,12.768211727699732,0.0,13.407544799344622,0.0,98.63222293484341,0.0,21.819848189273074,0.0,2.729389079014981,1.0,15.66172941720578,1.0,7.355258055174285,0.0,25.052894772706342,0.0,8.923159975600651,0.0,4.060757737895704,0.0,4.139018250484022,0.0,-10.810758164882149,0.0,12.56127654503001,0.0,4.634718869688436,0.0,-21.187392605401435,0.0,7.075826073910243,0.0,2.570446614432627,1.0,11.151635073823604,0.0,-4.724115387463932,0.0,1.0811396476321904,0.0,-7.5238633719398464,0.0,10.99297659663496,1.0,-88.0721692070331,1.0,15.742589837116157,0.0,-14.97124174105375,0.0,52.14194829816184,1.0,24.49735362852887,0.0,-18.274808957845,1.0,-7.491671792721391,0.0,-12.106718077249926,1.0,-12.384450096325232,0.0,-22.41051742389692,0.0,11.492455686123503,1.0,-13.08501198983974,0.0,-2.675117519684194,0.0,14.876030819421748,1.0,-2.1112952898293282,0.0,-27.535065853821777,0.0,-43.19313932895221,0.0,7.03310501447604,0.0,33.30208162226847,0.0,14.925440855571155,0.0,10.47483418529354,0.0,2.6466736233042827,0.0,1210.9530041217804
LOCO-W,0.5,-0.2339782748502503,0.0,-21.74233126158899,0.0,-68.23000587557536,1.0,12.423402187405069,0.0,-0.35424752662791853,1.0,-6.311468080098345,0.0,-28.228369339088957,0.0,13.483962722399982,0.0,-9.009403189240297,0.0,4.817257547917876,0.0,-1.9231398634558077,1.0,-9.13873171385454,1.0,-25.77723471111779,0.0,-0.07992349306176677,0.0,-21.331356641482497,0.0,-22.171161853853558,0.0,-22.074713916427793,0.0,3.725125314826358,0.0,8.793062220691537,0.0,1.6783086843777744,0.0,-2.3289475990225945,0.0,-18.90978279341712,0.0,16.640457903200787,1.0,-20.044676705787897,0.0,74.07035945606191,0.0,-31.77373316856749,0.0,-4.710396685561758,0.0,19.690195530449937,1.0,24.27155113055616,1.0,6.24994958656293,0.0,27.470733963024035,0.0,-4.966702028727347,1.0,-15.838351796845565,0.0,21.995174820127794,1.0,-18.837906410595135,0.0,36.70277197257915,1.0,53.443676306829666,0.0,-2.4593110115157875,0.0,-25.129279138085764,1.0,41.849316442240166,0.0,-10.3991371066873,0.0,-41.63448252424849,1.0,-13.874700072213159,0.0,4.720024994966801,0.0,7.2252728713505485,0.0,-11.758443993996925,0.0,-42.48854245742425,0.0,-0.28868487757222283,0.0,-22.690867089410123,0.0,-11.825802516386771,0.0,1205.7870044708252
LOCO-W,0.65,15.476703559197333,0.0,28.08897968117264,0.0,-0.9199517053985772,1.0,-88.73130701599173,0.0,94.20488067024161,1.0,-49.596115653093364,0.0,78.9852932810952,0.0,150.07036903220805,0.0,-113.78302037762876,0.0,-15.824300342159406,0.0,166.88134264945856,1.0,-66.53545080347595,1.0,-13.082792669510583,0.0,118.41397812836826,0.0,-39.15791557822656,0.0,37.87608404101883,0.0,-14.998874734612672,0.0,133.14716045916614,0.0,-0.1211927690091615,0.0,31.51621241139168,0.0,36.378967414897424,0.0,16.715438503326936,0.0,-112.13278659807688,1.0,111.13302452610061,0.0,160.18325234013525,0.0,-96.34901359679361,0.0,-77.52977499046567,0.0,143.71852835678578,1.0,4.028697229675449,1.0,-98.11639173265795,0.0,-67.93132816597384,0.0,-7.73157663950365,1.0,-69.26321103897182,0.0,134.31564782685246,1.0,-48.075718836279385,0.0,40.46353349204891,1.0,-54.97143388821342,0.0,-84.08787845137964,0.0,-208.31225824482618,1.0,31.553778620841182,0.0,-65.6024669809367,0.0,-64.11341576428822,1.0,-52.18430593666185,0.0,-33.96762220172113,0.0,-4.638708635693366,0.0,-77.09837398129926,0.0,84.07860722381808,0.0,-70.85310547499073,0.0,88.43108076513613,0.0,161.4780934960081,0.0,1271.322734117508
LOCO-W,0.85,229.74030358696623,0.0,8.210210770689622,0.0,17.539356670876277,1.0,230.9784273538806,0.0,-222.59687547321542,1.0,75.59975458140643,0.0,16.446546630426102,0.0,-107.63736136003656,0.0,-212.86141909617444,0.0,63.66972789602932,0.0,149.5701058188942,1.0,-13.459591859018937,1.0,224.8706718732748,0.0,1.921325443789259,0.0,-6.030201908485053,0.0,136.05200231618483,0.0,140.03215269697762,0.0,31.374992608929638,0.0,67.6482656737337,0.0,113.91032223360799,0.0,87.51886799914745,0.0,95.24560129004531,0.0,-0.3864541076452488,1.0,37.355371214102206,0.0,106.29397207049091,0.0,99.00227999485993,0.0,210.39144539567081,0.0,-6.052293615134952,1.0,-191.95704752289566,1.0,79.997921935599,0.0,-8.904741343268878,0.0,-79.45534015078665,1.0,51.65672593629282,0.0,27.98995473984007,1.0,-61.29516120918769,0.0,-3.4570878951785176,1.0,3.7271665899402118,0.0,-17.268742566220023,0.0,-4.162860090508176,1.0,-115.44483104813888,0.0,-235.56836754038994,0.0,175.6363224743716,1.0,192.3955712371774,0.0,-179.59937142490946,0.0,-78.31324927555427,0.0,97.63813755414729,0.0,135.27000392028697,0.0,-109.87273095742086,0.0,149.68898077125823,0.0,78.22005135080421,0.0,1375.7148365974426
LOCO-HD,0.0,-0.19920272314982412,0.0,-0.07465602808497351,0.0,0.08101473715555585,1.0,-0.07494340328764793,0.0,-0.035374219348511815,1.0,-0.38623055163799336,0.0,-0.21114730320527997,0.0,-0.32569732050137645,0.0,0.8211601534866304,0.0,-0.36020333022054274,0.0,1.7123351686320802,1.0,0.16330954588448776,1.0,1.5889110058926121,0.0,-0.9431031315986047,0.0,-0.29370898404636137,0.0,-0.13765205620154575,0.0,-0.24490273461685774,0.0,-0.4256449972540963,0.0,-0.22249372085809682,0.0,-0.4743708982147723,0.0,-0.4663229991255662,0.0,-0.25933508917563586,0.0,-7.956124980231607,1.0,-0.5127569809441184,0.0,-0.33842904782721916,0.0,-0.3481088871767497,0.0,-0.044646774833609015,0.0,0.44052655943983154,1.0,-3.969649475030451,1.0,4.239655447723635,0.0,-0.4745714218134367,0.0,-0.9059041621415531,1.0,-0.4034180535326186,0.0,-0.29868797372887457,1.0,-1.9829944972910312,0.0,0.3111291142801633,1.0,-0.2662693473562854,0.0,-0.5615148333106958,0.0,-1.3629739157930203,1.0,-0.3250250542085382,0.0,-0.2633977631633684,0.0,-0.2579455566719844,1.0,0.0296359011879872,0.0,-0.35207322238596817,0.0,7.913974253896072,0.0,-0.673774046504434,0.0,0.24564399842108742,0.0,-0.4319503850147157,0.0,-0.7041427014175952,0.0,-0.9403105252375781,0.0,210.44883823394775
LOCO-HD,0.15,-1.9411920116378951,0.0,11.178423509480979,0.0,-0.3518633425610176,1.0,-2.496062717999706,0.0,0.496302285240489,1.0,1.7568843743794957,0.0,0.4781004781991953,0.0,-0.18428581024085133,0.0,-0.5503017123563438,0.0,4.9383288944173955,0.0,1.752638393078655,1.0,0.7470392581506644,1.0,-1.2897982481106567,0.0,9.726803659660419,0.0,-2.5973618108502308,0.0,-2.569894564302757,0.0,4.488935872070925,0.0,-0.3517051068421324,0.0,-1.6460925530818429,0.0,0.8236545735187235,0.0,-2.417540255925985,0.0,-1.3700564453232857,0.0,12.14771672446929,1.0,-2.1735469346035075,0.0,-10.731633593868622,0.0,-2.4719991446700647,0.0,1.79829819844079,0.0,-1.0062404929884963,1.0,0.5634950786264312,1.0,-1.4969265722247656,0.0,1.3632006982927294,0.0,-5.606747089950176,1.0,0.23131684773474603,0.0,0.8265876660422293,1.0,6.4113966257935715,0.0,-5.651316466873254,1.0,-0.38981698570026424,0.0,-5.427513768590387,0.0,4.718196028566439,1.0,2.7984358331150077,0.0,5.157926857158685,0.0,1.4781269334333729,1.0,-3.2894726103333767,0.0,-1.2768726065152407,0.0,-5.435342567942428,0.0,-0.49398372063660645,0.0,-3.2833359968531397,0.0,6.1322492120377206,0.0,10.393120566535117,0.0,-0.003044942555192165,0.0,246.434716463089
LOCO-HD,0.3,-0.3764551614330003,0.0,10.486283588281026,0.0,-1.3173568088386673,1.0,-0.39232066837485036,0.0,14.752415250838965,1.0,-0.8448007053496553,0.0,12.662801168759358,0.0,-0.0994510488941387,0.0,0.9096867121247669,0.0,9.408713972824671,0.0,-11.081272993770995,1.0,33.45066748394271,1.0,0.6504298316086192,0.0,0.2938940571596049,0.0,12.256503404011198,0.0,46.21623486417309,0.0,16.788383771635097,0.0,11.148895250447197,0.0,-0.2667898113156184,0.0,0.3066830520159556,0.0,-0.5811584350036014,0.0,-0.005177417211768898,0.0,20.887110197240474,1.0,8.058484304882711,0.0,-0.9663885672131869,0.0,0.3641456020035889,0.0,13.620990484013646,0.0,0.3265054252192954,1.0,0.08219659869433826,1.0,12.96945018209584,0.0,0.6815550093359093,0.0,6.081852439676197,1.0,-0.7567518430892619,0.0,6.4151420283879474,1.0,-0.17013259263666214,0.0,4.963448104564634,1.0,17.101737042494392,0.0,2.504775146618897,0.0,35.45955551526242,1.0,13.360440002220741,0.0,-1.6172520161123316,0.0,2.9812927552619044,1.0,0.6753809879817254,0.0,0.29861011867268417,0.0,1.4537179494453198,0.0,-0.24398431040896185,0.0,0.935350098891206,0.0,-7.54169067880332,0.0,1.7099518499339297,0.0,12.124825976220905,0.0,229.27518367767334
LOCO-HD,0.5,0.9290278275935293,0.0,0.33275507142332117,0.0,-14.99940469531549,1.0,0.26442183333955427,0.0,0.8268704930860054,1.0,0.13055360707903674,0.0,0.6308765101545646,0.0,0.0352328098582575,0.0,0.17537042857259166,0.0,-2.035545631316552,0.0,-0.6256400324284641,1.0,10.32511628215866,1.0,0.7866055640782861,0.0,0.22252420444107202,0.0,0.4740916109923887,0.0,0.3961129515883499,0.0,1.3448737749407655,0.0,-0.0020192240766050418,0.0,0.5243996750942301,0.0,0.35412017208324187,0.0,-0.1760185832892489,0.0,0.22281745421008736,0.0,0.5985230733363096,1.0,0.33851359691738026,0.0,-0.3824572253711267,0.0,0.012869103280706895,0.0,0.6698353316808152,0.0,-0.25225562881564656,1.0,0.3084652864366717,1.0,0.2241368511072892,0.0,-0.052238405403272736,0.0,0.2135210559442271,1.0,0.14289480779513042,0.0,1.9437237764586257,1.0,-0.2695343384329476,0.0,-1.3779650787139417,1.0,1.113893322454885,0.0,0.2282346146964187,0.0,0.33925707397509086,1.0,0.6089526918392494,0.0,0.36383986314825734,0.0,1.0926766940075936,1.0,-0.630438886264983,0.0,0.0983958956496167,0.0,0.6363613404428179,0.0,0.34076714706264966,0.0,0.681640113863466,0.0,0.5285249186213719,0.0,0.4888583322401132,0.0,0.14911502978583258,0.0,217.50218319892883
LOCO-HD,0.65,1.719409815926383,0.0,0.6360575935491966,0.0,-0.8292708959900779,1.0,-0.3993669018356627,0.0,3.050989136333044,1.0,3.58322734255529,0.0,-0.503317917437414,0.0,0.033828384745334006,0.0,-5.298087613478401,0.0,-0.18638748250401704,0.0,-0.5656732152773429,1.0,1.7580246313148677,1.0,-0.1805384420986229,0.0,0.5562206033887946,0.0,-0.5002428427986274,0.0,-0.5739503297145916,0.0,0.4946913406500357,0.0,0.2400105419465035,0.0,-0.4137895374809659,0.0,-0.07439406180975539,0.0,0.04114498683253487,0.0,0.04997091212089799,0.0,0.7294472474006852,1.0,0.5100932062006223,0.0,-1.779984144385594,0.0,-1.1815427892245225,0.0,0.5963087215847054,0.0,-6.560108225156398,1.0,-1.4082326895630217,1.0,1.0338729148143102,0.0,-1.7516114393749262,0.0,-0.8922596099115481,1.0,0.38029768252351914,0.0,-0.2175317720435146,1.0,1.1060785165201423,0.0,-1.5133168470882765,1.0,-1.9448510873486953,0.0,-0.3588688691081643,0.0,2.0503551143788172,1.0,-1.7537045221003495,0.0,0.9729107235062884,0.0,-3.530353992205278,1.0,-0.05517911888910021,0.0,-0.2835706157094364,0.0,-0.3536614419217017,0.0,-0.3924875592947501,0.0,-0.2875015990609313,0.0,-1.0613141736384932,0.0,-0.5053923393948594,0.0,-0.7770102293253558,0.0,229.9521164894104
LOCO-HD,0.85,6.06274579655269,0.0,-11.809321263135189,0.0,-24.150984064002444,1.0,-9.81260571886321,0.0,1.4155108244719372,1.0,2.5436384551951505,0.0,18.009303634244873,0.0,-31.254424191189912,0.0,-7.860989488711198,0.0,24.060779873389265,0.0,-20.74957207859495,1.0,10.428493406053349,1.0,-14.946262370639545,0.0,-21.664963960545663,0.0,-3.2897180325509225,0.0,15.154392874935866,0.0,-14.4309320777773,0.0,18.577050287707436,0.0,-6.250442614157919,0.0,-26.136419925407893,0.0,-5.265998056864305,0.0,-23.861239041315628,0.0,-2.426231062601971,1.0,19.799117310819042,0.0,-17.21536317489199,0.0,-15.237828410599889,0.0,-16.77416051846933,0.0,-6.800472232011032,1.0,-24.410639174163293,1.0,14.542366281487716,0.0,-31.724327215204994,0.0,-4.884107450525676,1.0,-4.32912366779783,0.0,-8.983989914802294,1.0,6.074647175588041,0.0,19.27875195188011,1.0,-18.11103691250679,0.0,-8.684877019337478,0.0,13.153061167797034,1.0,15.555115079526217,0.0,7.171663757978763,0.0,31.30283882883282,1.0,-2.5658875531348713,0.0,-9.501557111483123,0.0,18.38519300275368,0.0,-16.703871442524417,0.0,2.7068100935778716,0.0,1.6727850131960054,0.0,-0.30533594060273117,0.0,-2.9219853459117644,0.0,266.529452085495
S-CPI,0.0,-5.628061273347328e-14,0.0,-0.008106817955759913,0.0,-0.05114841461061875,1.0,-5.628061273347328e-14,0.0,0.01463914340439431,1.0,0.060659574047396726,0.0,-0.016604828421843267,0.0,-0.02562417244851729,0.0,0.1552451230080882,0.0,-0.08889805864427136,0.0,0.1598463356844046,1.0,0.0664034494694997,1.0,1.5482794656392262,0.0,-0.03515410186799606,0.0,-5.628061273347328e-14,0.0,0.1768831175612863,0.0,-0.012575870159471468,0.0,0.020596748535892023,0.0,-5.628061273347328e-14,0.0,-0.33545604433821735,0.0,-0.027369674502088038,0.0,-5.628061273347328e-14,0.0,-8.584386964928804,1.0,-5.628061273347328e-14,0.0,-0.01146453451210078,0.0,0.12380473271958739,0.0,0.1253298286332377,0.0,-0.47191965990275164,1.0,0.10587637966181103,1.0,-0.00018303467445233276,0.0,0.0006648373121242012,0.0,-0.13573985480672832,1.0,-0.0018521806337633792,0.0,-0.22597139987599596,1.0,-0.2826268083687396,0.0,0.18611502694282103,1.0,0.046147409054270554,0.0,0.3059092954117659,0.0,-1.0258921005652493,1.0,-5.628061273347328e-14,0.0,-0.015644107466725093,0.0,0.1862860196685107,1.0,-0.05790762458261297,0.0,0.01071988575198261,0.0,0.5751221021891033,0.0,-0.049951830501953794,0.0,0.3965391876245729,0.0,-0.021557612014401744,0.0,0.004093209829061559,0.0,0.022373212050466138,0.0,24.164551496505737
S-CPI,0.15,0.01131928903898577,0.0,-0.21882957282443413,0.0,0.10228279062456556,1.0,-0.19848263086658444,0.0,1.8513068004759725,1.0,-0.022535432792676488,0.0,-0.007668034817299377,0.0,0.04822109266300312,0.0,1.6707544583407987,0.0,-0.18429202149587415,0.0,-0.8712789479091043,1.0,-0.09247667144738853,1.0,-0.02788984415011634,0.0,-0.05776795608606916,0.0,-0.2687611659095833,0.0,-2.6598925882751137,0.0,-0.7049046459276652,0.0,0.1073614898384147,0.0,0.05072974322662377,0.0,-0.018619473850702267,0.0,1.663176478623067,0.0,-0.4734222759570867,0.0,-1.547521410275193,1.0,0.30157634772233066,0.0,-4.978011519971356,0.0,0.053163490158066685,0.0,0.025479403058170647,0.0,1.0636426957423828,1.0,0.6717318388917357,1.0,-0.035803323719206484,0.0,0.27412916316422686,0.0,-4.5417755226155645,1.0,0.2753846359629033,0.0,4.6278646096281495,1.0,0.5489863924012325,0.0,0.29678486170055723,1.0,-0.28271204677997674,0.0,-3.246176646965407,0.0,0.4877827676966267,1.0,0.09168509451849939,0.0,0.05737204776239358,0.0,1.32979368214938,1.0,-0.35163497797143034,0.0,-0.09054859131224205,0.0,-2.5822113551431123,0.0,-0.38001886599343804,0.0,-3.3068238109547843,0.0,0.0614285058216552,0.0,0.015452606745898805,0.0,0.6926020596280171,0.0,29.358031034469604
S-CPI,0.3,0.17784589173513746,0.0,-0.13459896416257286,0.0,0.15886696122398497,1.0,-0.15747269157391022,0.0,0.10383518962485276,1.0,0.0,0.0,-0.04203235868652711,0.0,-0.02862913090463942,0.0,0.016937072082147987,0.0,-0.303620073300453,0.0,-9.570866933460655,1.0,-0.3476022623545413,1.0,0.03983912279395689,0.0,0.0,0.0,-0.04665909121405264,0.0,-0.0009534467279639886,0.0,-0.03333704212388178,0.0,0.0018453414386925997,0.0,0.0,0.0,0.013938014018603468,0.0,0.0104745688576155,0.0,-0.09247170830758927,0.0,0.8525589175959151,1.0,-0.045737726983282635,0.0,-0.04761044064655898,0.0,0.0025532162061325035,0.0,0.034869341024686674,0.0,0.5133788446500764,1.0,-1.272269645326758,1.0,-0.06394802811104058,0.0,0.043540987062915336,0.0,-0.20345897010588038,1.0,-0.006561234129274471,0.0,0.12245781030634305,1.0,-0.038564028105804816,0.0,0.0076879624311396305,1.0,-0.00703421898793245,0.0,-0.04049289851206937,0.0,0.0836278764266484,1.0,-0.0709463421563975,0.0,-0.1406917669013151,0.0,-2.3159691492470067,1.0,-0.02043503285995255,0.0,-0.05630691117129807,0.0,-0.12466319246902575,0.0,0.00794990003805426,0.0,0.27605524857783686,0.0,-5.09238754759364,0.0,-0.0030077304395130303,0.0,0.01709311405869641,0.0,23.962743759155273
S-CPI,0.5,0.0007737864577150207,0.0,0.0,0.0,-16.9324019926206,1.0,-0.03620358784572919,0.0,0.014458557533339219,1.0,0.0,0.0,0.0,0.0,0.22367279326258,0.0,-0.0860094059184535,0.0,-2.3699977714858673,0.0,-0.7099497299972796,1.0,-0.12091869070067476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058278284446750695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012155287268990715,0.0,0.0,0.0,-0.06328059135702604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02435158890703536,1.0,0.0064241256364037345,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04458594459977954,0.0,0.4955809515418013,1.0,-0.5161091809389353,0.0,-2.386481555467947,1.0,0.0,0.0,0.0,0.0,0.1359819866791841,1.0,0.0,0.0,-0.005259458370603332,0.0,0.11684731447297793,1.0,0.2347142427128806,0.0,0.0,0.0,0.03933940860482979,0.0,0.12598165832985003,0.0,-0.1660984913773928,0.0,0.0018736203153569269,0.0,0.0,0.0,0.0,0.0,23.22301721572876
S-CPI,0.65,0.025499464280215708,0.0,-0.08633348119387577,0.0,0.041830633119449734,1.0,0.04974985361470074,0.0,-0.47967742044377676,1.0,-0.5258361108289056,0.0,-0.08624161337768846,0.0,-0.004635787820011456,0.0,-1.7823243954654067,0.0,0.015269309620344477,0.0,0.0430856058509526,1.0,0.7908126362036288,1.0,-0.00042104404768690415,0.0,0.019480469707262516,0.0,0.04112760616999142,0.0,0.01854309844380659,0.0,0.03030078629856437,0.0,0.40955354876995675,0.0,0.010872984558933006,0.0,-0.024683414506956852,0.0,-0.05115649219191039,0.0,0.003679798941625945,0.0,0.6963451189395159,1.0,-0.06697843377687245,0.0,-0.52016572227828,0.0,-1.2719384463096477,0.0,0.23716873757297038,0.0,-4.460122427793513,1.0,-0.2034557489316672,1.0,1.1704177232285708,0.0,-0.6703580073673997,0.0,1.0267366336283277,1.0,-0.44576159699747925,0.0,0.019324401405063526,1.0,-0.059857216329212204,0.0,-0.12142526611034672,1.0,-1.6649744415844614,0.0,0.1503064259350027,0.0,2.203330227579407,1.0,1.1260844681521238,0.0,0.054140004509139146,0.0,0.36626905608778265,1.0,0.012741002592857773,0.0,-0.015085071770454756,0.0,0.055986029289584564,0.0,0.00815644689631575,0.0,0.010086847936182124,0.0,-0.7601540896367209,0.0,-0.0023027526766543475,0.0,-1.0478850231414967,0.0,25.675898551940918
S-CPI,0.85,-0.346181505880404,0.0,-1.6108116617875332,0.0,-3.6094545174541897,1.0,-2.7878790107626745,0.0,-2.549256338942044,1.0,1.0852383871440565,0.0,-0.8037510493949466,0.0,0.3235894910396905,0.0,1.0789147084553274,0.0,2.295607084560646,0.0,2.4566539996030343,1.0,0.7993983195473952,1.0,-0.720405997006902,0.0,-0.5162181785689233,0.0,-0.32426236369793954,0.0,-0.6830457605792842,0.0,-1.487954825020581,0.0,0.5486358895330403,0.0,-1.7803552007816876,0.0,-1.8108961474913576,0.0,-1.7480571755655065,0.0,0.05655391082075424,0.0,-0.310817338928608,1.0,-0.6569241657135729,0.0,-0.5402266263022532,0.0,-1.8771837405491323,0.0,0.009406019233724106,0.0,-0.03372669783022214,1.0,-0.39761718472891067,1.0,0.4340383809632034,0.0,-4.349218483280772,0.0,0.6195826022605777,1.0,-3.5540626496380456,0.0,4.777389787606036,1.0,0.28376979242859246,0.0,-2.1726214298462647,1.0,-0.7126742723447379,0.0,5.696225543325096,0.0,-2.342323980206296,1.0,-2.9497153003489984,0.0,1.23740109620952,0.0,-1.5933835895682456,1.0,-9.4733821273202,0.0,1.0498339269250858,0.0,-0.08879237866748067,0.0,0.7616588425875789,0.0,-0.46591660341637,0.0,-0.4233991000568053,0.0,0.15019377104396323,0.0,-0.8192407214821315,0.0,30.634721755981445
0.5*CPI,0.0,0.0,0.0,-0.037167038309348754,0.0,-0.2411101948858061,1.0,0.0,0.0,0.013203053962570266,1.0,0.0818273866353536,0.0,0.007557696181606843,0.0,0.026623150241078974,0.0,0.004207672164284304,0.0,-0.0113789285653354,0.0,0.02293609471274749,1.0,0.10822209783165704,1.0,1.21411518853958,0.0,-0.10281490241968072,0.0,0.0,0.0,0.15822570441437733,0.0,-0.12357115667862217,0.0,-0.0014881142084846033,0.0,0.0,0.0,-0.35909536071727644,0.0,0.04219587907502387,0.0,0.0,0.0,-2.9189489004647555,1.0,0.0,0.0,-0.0064283860147043015,0.0,0.08469708682588362,0.0,0.0,0.0,-0.4388407045257736,1.0,1.3651326208949683,1.0,-0.021779568524095794,0.0,-0.0018204615742263286,0.0,-0.09056071606292448,1.0,0.0,0.0,-0.11085677628238955,1.0,0.43158107856945094,0.0,-0.11820526636927298,1.0,-0.03691393117699704,0.0,0.40058689733888286,0.0,-0.7263207199369504,1.0,0.0,0.0,0.008847968770453463,0.0,-0.08673671959661533,1.0,-0.005369845061210299,0.0,-0.006570097146948228,0.0,0.27429835734321273,0.0,-0.08557114004005939,0.0,0.3328549957176392,0.0,-0.024416512937250445,0.0,0.0,0.0,0.020140442236510125,0.0,22.711628198623657
